time,flux
0.0,1.0000414701030478
0.02084056964223689,1.0001204183533905
0.04168113928447378,1.000083300697535
0.06252170892671066,0.9999090932449288
0.08336227856894755,1.0001959383692096
0.10420284821118445,1.0001626837505952
0.12504341785342132,1.0000665070306434
0.14588398749565823,1.0002224975846974
0.1667245571378951,1.0002183333654386
0.18756512678013199,1.0002317010116586
0.2084056964223689,1.0002216352797137
0.22924626606460577,1.0003056486284514
0.25008683570684265,1.0001734858956064
0.27092740534907955,1.0002641272610475
0.29176797499131646,1.0002476368549076
0.3126085446335533,1.0003991659805282
0.3334491142757902,1.000353882791557
0.3542896839180271,1.0003358313693673
0.37513025356026397,1.0002989054381204
0.3959708232025009,1.0003836777882733
0.4168113928447378,1.0004373223479162
0.43765196248697463,1.0004250752884325
0.45849253212921154,1.0006352354634753
0.47933310177144844,1.0006225526062946
0.5001736714136853,1.000198201683902
0.5210142410559222,1.0003186525911798
0.5418548106981591,1.0005461519315666
0.562695380340396,1.000538249433954
0.5835359499826329,1.000636334338812
0.6043765196248697,1.0006585577978824
0.6252170892671066,1.000908398791345
0.6460576589093435,1.0005425915075947
0.6668982285515804,1.0006524940367236
0.6877387981938173,1.0009647085453195
0.7085793678360542,1.0008189461995003
0.7294199374782911,1.0008426718012007
0.7502605071205279,1.0007231821538438
0.7711010767627648,1.0006088488816098
0.7919416464050018,1.0008484648132028
0.8127822160472387,1.0008631979307356
0.8336227856894756,1.0007245771409259
0.8544633553317125,1.0008116111826348
0.8753039249739493,1.0009066878789281
0.8961444946161862,1.000823693304487
0.9169850642584231,1.0009469970186822
0.93782563390066,1.0009919687270226
0.9586662035428969,1.0010064977909487
0.9795067731851338,1.0009631843487186
1.0003473428273706,1.0011168961445707
1.0211879124696075,1.0011742884583463
1.0420284821118444,1.001127547184527
1.0628690517540813,1.0010125495377673
1.0837096213963182,1.0012202219257955
1.1045501910385551,1.0010939319425323
1.125390760680792,1.0012812796150041
1.146231330323029,1.00106883584666
1.1670718999652658,1.0013288506935374
1.1879124696075027,1.0012383655005
1.2087530392497394,1.0011125758243624
1.2295936088919763,1.0012464043178417
1.2504341785342132,1.0013122049752308
1.2712747481764501,1.001360081890731
1.292115317818687,1.0012311122612012
1.312955887460924,1.0012377115515942
1.3337964571031609,1.0014161614141708
1.3546370267453978,1.0013578096381428
1.3754775963876347,1.0014636818535598
1.3963181660298716,1.001548158273991
1.4171587356721085,1.0012807492587752
1.4379993053143454,1.0015307110856442
1.4588398749565823,1.0016687157713837
1.479680444598819,1.0015076212895107
1.5005210142410559,1.0014675857856217
1.5213615838832928,1.0016767043661807
1.5422021535255297,1.0016383927040584
1.5630427231677666,1.0017370214470736
1.5838832928100035,1.0016096181885359
1.6047238624522404,1.001494746612213
